app_3270,app_4661,2
app_3270,app_8587,2
app_3270,app_1741,2
app_3270,app_3942,2
app_3270,app_5135,2
app_3270,app_2851,1
app_3270,app_8347,2
app_3270,app_7217,2
app_3270,app_1328,2
app_3270,app_5363,2
app_3270,app_3117,1
app_3270,app_4221,1
app_3270,app_6381,2
app_3270,app_4520,2
app_3270,app_7392,2
app_3270,app_4994,2
app_3270,app_1637,1
app_3270,app_4014,2
app_3270,app_6185,2
app_3270,app_273,1
app_3270,app_4210,2
app_3270,app_4275,2
app_3270,app_5420,2
app_3270,app_8834,2
app_3270,app_80,2
app_3270,app_4550,1
app_3270,app_2175,2
app_3270,app_6034,2
app_3270,app_6385,2
app_3270,app_7555,2
app_3270,app_3321,1
app_3270,app_3270,2
app_3270,app_4048,2
app_3270,app_5905,2
app_3270,app_8707,2
app_3270,app_3039,1
app_3270,app_4630,2
app_3270,app_8162,1
app_3270,app_6082,1
app_3270,app_6060,2
app_3270,app_4710,2
app_1640,app_4477,2
app_1640,app_1666,0
app_1640,app_1100,1
app_1640,app_5063,1
app_1640,app_1179,2
app_1640,app_5457,0
app_1640,app_4207,1
app_8888,app_8513,1
app_8888,app_4882,1
app_8888,app_223,2
app_8888,app_6939,2
app_8888,app_5149,1
app_8888,app_5207,1
app_8888,app_2832,1
app_8888,app_2505,2
app_8888,app_5275,1
app_8888,app_963,1
app_8888,app_6089,1
app_8888,app_5872,2
app_8888,app_5865,2
app_6051,app_7576,0
app_6051,app_8749,2
app_6051,app_8906,0
app_1523,app_5063,1
app_1729,app_7551,1
app_1729,app_3083,2
app_1729,app_6472,2
app_1729,app_4239,2
app_1729,app_28,2
app_1729,app_8360,2
app_1729,app_6213,1
app_1729,app_7576,1
app_1729,app_667,1
app_1729,app_4659,1
app_1729,app_595,1
app_1729,app_3641,1
app_1729,app_5568,2
app_1729,app_720,1
app_6305,app_1147,2
app_6305,app_6633,2
app_6305,app_8432,1
app_519,app_393,1
app_519,app_5189,2
app_519,app_4949,1
app_519,app_5238,0
app_519,app_4188,1
app_519,app_9078,2
app_519,app_2504,1
app_519,app_4883,1
app_3560,app_5764,0
app_3560,app_1283,0
app_3560,app_2963,1
app_6707,app_1227,0
app_4068,app_6694,0
app_350,app_7576,0
app_393,app_8432,1
app_2889,app_4155,2
app_2889,app_3510,1
app_5291,app_1691,2
app_5291,app_7127,2
app_5291,app_8917,2
app_5291,app_5154,2
app_5291,app_2498,1
app_3260,app_3271,2
app_3097,app_7463,2
app_3097,app_791,2
app_3097,app_1590,2
app_3097,app_6800,2
app_238,app_6694,0
app_238,app_5063,1
app_238,app_6152,1
app_1945,app_3271,2
app_2925,app_6631,0
app_2925,app_6396,0
app_4406,app_8619,2
app_4406,app_7656,2
app_4406,app_668,2
app_4406,app_2896,1
app_4406,app_4606,2
app_4406,app_5322,1
app_4406,app_1832,2
app_4406,app_1275,0
app_4406,app_2813,2
app_4406,app_5658,0
app_4406,app_1952,2
app_4406,app_3383,2
app_4406,app_8210,2
app_8653,app_4327,2
app_8653,app_3982,1
app_8653,app_701,2
app_8653,app_9283,2
app_8653,app_1708,1
app_8653,app_6748,0
app_8653,app_5795,2
app_8653,app_1227,0
app_8653,app_6694,0
app_8653,app_2483,2
app_8653,app_5369,0
app_8653,app_3937,0
app_8653,app_1488,2
app_8653,app_6692,1
app_8653,app_2710,2
app_8653,app_995,0
app_8653,app_3636,2
app_8653,app_8324,2
app_8653,app_2917,1
app_8653,app_3328,1
app_8653,app_5063,0
app_8653,app_1952,1
app_8653,app_1195,2
app_8653,app_1624,2
app_8653,app_8370,2
app_8653,app_303,1
app_8653,app_3413,2
app_8653,app_6377,0
app_8653,app_4931,2
app_8653,app_5217,2
app_8653,app_460,2
app_8653,app_4376,2
app_8653,app_1072,2
app_8653,app_4568,2
app_8653,app_8646,1
app_8653,app_7970,2
app_6161,app_3542,1
app_6161,app_275,2
app_6161,app_3454,2
app_6161,app_4471,1
app_6161,app_952,2
app_6161,app_6911,2
app_6161,app_7827,1
app_6161,app_3731,2
app_6161,app_2710,2
app_6161,app_4503,1
app_6161,app_1227,0
app_6161,app_3636,2
app_6161,app_7869,2
app_6161,app_6060,2
app_6161,app_4424,0
app_7443,app_5063,0
app_7443,app_7211,2
app_7443,app_5984,1
app_7443,app_2875,2
app_7443,app_3099,2
app_7443,app_7241,2
app_7443,app_8085,2
app_7443,app_1185,2
app_7443,app_3732,2
app_7443,app_3722,2
app_7443,app_8397,2
app_7443,app_5457,0
app_7443,app_7708,1
app_7443,app_5879,3
app_7443,app_9159,2
app_7443,app_8240,2
app_7443,app_5233,2
app_7443,app_9130,2
app_7443,app_4337,2
app_7443,app_1191,2
app_7443,app_7443,3
app_7443,app_7113,1
app_7443,app_5714,2
app_7443,app_2263,3
app_7443,app_233,3
app_7443,app_6638,2
app_7443,app_2710,2
app_7443,app_995,2
app_7443,app_1304,2
app_7443,app_6144,2
app_7443,app_6003,1
app_7443,app_1644,1
app_7443,app_5583,2
app_7443,app_4850,2
app_7443,app_1891,3
app_7443,app_6278,1
app_7443,app_5908,2
app_7443,app_7104,2
app_7443,app_5325,2
app_7443,app_6474,1
app_7443,app_8892,2
app_7443,app_7396,1
app_7443,app_12,1
app_7443,app_210,2
app_7443,app_2835,2
app_7443,app_6694,0
app_7443,app_310,2
app_7443,app_4124,2
app_7443,app_9305,2
app_7443,app_3175,2
app_7443,app_248,2
app_7443,app_6152,1
app_7443,app_3383,1
app_7443,app_204,2
app_7443,app_4282,2
app_7443,app_5214,2
app_7443,app_8287,0
app_7443,app_5448,2
app_7443,app_8966,1
app_7443,app_8429,1
app_7443,app_2099,2
app_7443,app_644,2
app_7443,app_6442,2
app_7443,app_8608,2
app_7443,app_4106,2
app_7443,app_2927,2
app_7443,app_8410,1
app_7443,app_6972,0
app_7443,app_6414,2
app_7443,app_4819,1
app_7443,app_147,3
app_7443,app_7597,2
app_7443,app_2952,1
app_7443,app_643,2
app_7443,app_8093,2
app_7443,app_5761,2
app_7443,app_4065,2
app_7443,app_130,2
app_7443,app_3164,2
app_7443,app_250,2
app_7443,app_1227,0
app_558,app_3653,2
app_558,app_8532,2
app_558,app_913,2
app_558,app_6631,0
app_6670,app_3271,2
app_4198,app_5477,2
app_4198,app_7548,2
app_7366,app_5686,2
app_8894,app_1343,2
app_8894,app_1314,2
app_8894,app_2277,1
app_8894,app_8337,2
app_8894,app_3023,1
app_8894,app_815,0
app_8894,app_8155,2
app_8894,app_1205,1
app_8894,app_3344,2
app_8894,app_2233,1
app_5384,app_8826,2
app_5875,app_3652,0
app_2872,app_3381,2
app_2872,app_5035,2
app_2872,app_1653,1
app_8554,app_8473,1
app_8554,app_3937,1
app_8554,app_3025,1
app_8554,app_5518,2
app_8554,app_1605,2
app_8554,app_327,2
app_8554,app_5852,1
app_8554,app_5063,2
app_8554,app_6245,1
app_8554,app_8753,2
app_8554,app_2715,2
app_8554,app_9317,1
app_8554,app_7418,1
app_8554,app_6039,2
app_8554,app_2012,2
app_8554,app_1580,1
app_8554,app_5357,2
app_8554,app_1676,2
app_8554,app_389,2
app_8554,app_6046,1
app_8554,app_4883,2
app_8554,app_8933,2
app_8554,app_6757,1
app_8554,app_7702,1
app_8554,app_2591,2
app_8554,app_1510,1
app_8554,app_7728,1
app_8554,app_5091,1
app_8554,app_6603,2
app_8554,app_8439,1
app_8554,app_1093,2
app_8554,app_8304,1
app_8554,app_3959,1
app_8554,app_5647,1
app_8554,app_2277,2
app_8554,app_3181,1
app_8554,app_3437,0
app_8554,app_2323,1
app_8554,app_3067,1
app_8554,app_7362,1
app_8554,app_6497,1
app_8554,app_5155,2
app_8554,app_7005,1
app_8554,app_8581,2
app_8554,app_6156,2
app_8554,app_5462,1
app_8554,app_3510,1
app_8554,app_199,2
app_8554,app_6777,2
app_8554,app_7447,0
app_8554,app_8000,2
app_8554,app_3562,1
app_8554,app_2854,1
app_8554,app_3361,2
app_8554,app_4636,2
app_8554,app_40,2
app_8554,app_2691,1
app_8554,app_6194,2
app_8554,app_8395,2
app_8554,app_3622,1
app_8554,app_700,2
app_8554,app_517,1
app_8554,app_8016,1
app_8554,app_1347,1
app_8554,app_7476,1
app_8554,app_8950,2
app_8554,app_6607,2
app_8554,app_229,1
app_8554,app_9277,2
app_8554,app_8635,2
app_8554,app_7544,1
app_8554,app_9007,1
app_8554,app_4622,2
app_8554,app_1217,2
app_8554,app_529,2
app_8554,app_5881,1
app_8554,app_9184,2
app_8554,app_7156,2
app_8554,app_3338,1
app_8554,app_1719,1
app_8554,app_4600,2
app_8554,app_8552,1
app_8554,app_5674,2
app_8554,app_730,1
app_8554,app_1223,1
app_8554,app_4821,1
app_8554,app_6633,1
app_8554,app_7496,1
app_8554,app_1275,1
app_8554,app_6331,2
app_8554,app_1806,1
app_8554,app_1743,1
app_8554,app_8029,1
app_8554,app_8310,2
app_8554,app_6428,1
app_8554,app_5683,1
app_8554,app_3383,2
app_8554,app_7573,1
app_8554,app_6349,1
app_8554,app_2060,2
app_8554,app_4892,2
app_8554,app_4831,1
app_8554,app_7931,1
app_8554,app_1187,1
app_8554,app_1049,0
app_8554,app_5888,1
app_8554,app_7631,1
app_8554,app_7104,2
app_8554,app_3870,2
app_8554,app_8432,0
app_8554,app_5114,2
app_8554,app_8332,2
app_8554,app_4480,2
app_8554,app_1849,2
app_8554,app_7461,1
app_8554,app_1832,2
app_8554,app_5290,1
app_8554,app_105,1
app_8554,app_9029,0
app_8554,app_4483,1
app_8554,app_7348,1
app_8554,app_9333,1
app_8554,app_5848,2
app_8554,app_672,2
app_8554,app_6213,2
app_8554,app_3259,2
app_8554,app_7270,1
app_8554,app_1171,1
app_8554,app_3268,2
app_8554,app_5389,1
app_8554,app_4916,1
app_8554,app_5238,1
app_8554,app_1697,2
app_8554,app_4269,0
app_8554,app_4766,2
app_8554,app_168,1
app_8554,app_1072,2
app_8554,app_657,2
app_8554,app_2792,2
app_8554,app_2963,2
app_8554,app_8658,1
app_8554,app_8513,2
app_8554,app_8519,1
app_8554,app_4794,2
app_8554,app_8416,2
app_8554,app_6063,1
app_8554,app_7157,1
app_8554,app_2137,1
app_8554,app_1861,2
app_8554,app_3976,2
app_8554,app_5666,2
app_8554,app_1535,2
app_8554,app_444,0
app_8554,app_3616,2
app_8554,app_3419,2
app_8554,app_7375,1
app_8554,app_1199,1
app_8554,app_1791,1
app_8554,app_2931,1
app_8554,app_1881,2
app_8554,app_4316,2
app_8554,app_7877,0
app_8554,app_1754,2
app_8554,app_7638,2
app_8554,app_5764,2
app_8554,app_1671,1
app_8554,app_3167,1
app_8554,app_1893,1
app_8554,app_3829,2
app_8554,app_2052,1
app_8554,app_1924,1
app_8554,app_7166,1
app_8554,app_2179,2
app_8554,app_4629,2
app_8554,app_871,0
app_8554,app_4999,2
app_8554,app_2675,2
app_8554,app_6554,0
app_8554,app_2916,2
app_8554,app_2637,1
app_8554,app_6694,0
app_8554,app_7576,1
app_8554,app_8043,2
app_8554,app_2648,2
app_8554,app_3642,1
app_8554,app_1627,1
app_8554,app_821,2
app_8554,app_5090,1
app_8554,app_1669,1
app_895,app_7158,2
app_895,app_444,0
app_895,app_4806,2
app_895,app_1187,2
app_895,app_5238,1
app_895,app_2050,2
app_895,app_7708,1
app_895,app_664,1
app_895,app_6763,2
app_895,app_40,1
app_895,app_1275,0
app_1524,app_4071,2
app_1524,app_5626,2
app_1524,app_25,1
app_1524,app_5522,1
app_1524,app_8000,2
app_1524,app_68,1
app_1524,app_6550,1
app_1524,app_6600,2
app_1524,app_2497,2
app_1524,app_9114,0
app_1524,app_9079,1
app_1524,app_8140,1
app_1524,app_5357,1
app_1524,app_5971,1
app_1524,app_8933,1
app_1524,app_7708,1
app_1524,app_2909,2
app_1524,app_2155,2
app_1524,app_3121,1
app_1524,app_1754,1
app_1524,app_389,1
app_1524,app_5354,1
app_1524,app_9097,0
app_1524,app_3259,0
app_1524,app_1333,1
app_1524,app_4941,2
app_1524,app_2637,0
app_1524,app_5647,0
app_1524,app_4114,1
app_1524,app_7521,1
app_1524,app_4289,2
app_1524,app_5752,1
app_1524,app_5864,2
app_1524,app_3085,1
app_1524,app_5238,0
app_1524,app_1697,1
app_1524,app_1839,1
app_1524,app_4218,2
app_1524,app_1461,2
app_1524,app_1723,2
app_1524,app_9296,1
app_8536,app_2541,1
app_935,app_271,1
app_7988,app_7037,2
app_1258,app_1538,2
app_1258,app_6791,2
app_1258,app_8110,2
app_1258,app_8683,2
app_1258,app_8482,2
app_1258,app_1392,1
app_1258,app_7366,2
app_1258,app_7286,2
app_1258,app_7012,1
app_1258,app_9207,2
app_8138,app_3672,1
app_8138,app_5063,1
app_8138,app_1148,2
app_8138,app_6726,1
app_8138,app_7513,2
app_8138,app_8948,1
app_8138,app_7919,2
app_8138,app_3511,1
app_8138,app_8617,2
app_8138,app_2964,2
app_8138,app_4771,1
app_8138,app_5661,2
app_8138,app_5113,2
app_8138,app_3286,1
app_8138,app_1559,2
app_8138,app_3534,2
app_8138,app_614,2
app_8138,app_5921,2
app_8138,app_7521,1
app_8138,app_303,1
app_8138,app_1344,2
app_8138,app_7762,2
app_8138,app_5438,2
app_8138,app_8144,2
app_8138,app_6156,0
app_8138,app_3683,1
app_8138,app_7447,0
app_8138,app_7466,2
app_8138,app_3228,2
app_8138,app_8554,2
app_8138,app_1861,0
app_8138,app_638,1
app_8138,app_8017,2
app_8138,app_376,2
app_8138,app_7708,1
app_8138,app_6483,1
app_8138,app_7796,2
app_8138,app_5871,0
app_8138,app_3271,1
app_8138,app_8004,2
app_8138,app_8084,2
app_8138,app_6230,2
app_8138,app_5864,2
app_8138,app_6402,2
app_8138,app_358,2
app_8138,app_6847,2
app_8138,app_7125,2
app_8138,app_275,1
app_8138,app_7970,2
app_8138,app_4639,1
app_8138,app_4953,1
app_8138,app_3486,2
app_8138,app_3636,2
app_8138,app_631,2
app_8138,app_38,1
app_8138,app_3880,2
app_8138,app_3328,1
app_8138,app_8410,1
app_8138,app_1525,1
app_8138,app_1952,1
app_8138,app_447,2
app_8138,app_5148,1
app_8138,app_3693,1
app_8138,app_1743,1
app_8138,app_4715,2
app_8138,app_7065,2
app_8138,app_2940,2
app_8138,app_1483,2
app_8138,app_8520,2
app_8138,app_4536,2
app_8138,app_7564,2
app_8138,app_5222,2
app_8138,app_5057,2
app_8138,app_5296,1
app_8138,app_310,2
app_8138,app_1345,1
app_8138,app_3564,2
app_8138,app_460,2
app_8138,app_1150,2
app_8138,app_6565,2
app_8138,app_6018,2
app_8138,app_3555,2
app_8138,app_5064,1
app_8138,app_4575,1
app_8138,app_3455,2
app_8138,app_4973,1
app_8138,app_223,1
app_8138,app_3402,2
app_8138,app_6694,0
app_8138,app_7113,1
app_8138,app_1918,2
app_8138,app_3144,1
app_8138,app_6725,1
app_6184,app_6184,0
app_1443,app_8906,0
app_1443,app_3652,0
app_1443,app_6554,0
app_1443,app_5369,0
app_1443,app_7447,1
app_1443,app_6694,0
app_1443,app_1320,0
app_1443,app_4445,1
app_1443,app_871,1
app_1443,app_5875,1
app_2245,app_3386,1
app_9258,app_9195,2
app_9258,app_741,2
app_985,app_3007,2
app_985,app_741,2
app_985,app_477,2
app_4698,app_7447,0
app_4698,app_5063,2
app_4698,app_641,0
app_4698,app_1227,0
app_4698,app_8625,2
app_4698,app_4628,2
app_4698,app_4337,2
app_4698,app_4205,2
app_4698,app_1325,2
app_4698,app_3745,2
app_4698,app_4883,2
app_4698,app_7643,1
app_4698,app_5643,2
app_4698,app_2018,0
app_4698,app_5040,2
app_4698,app_8287,1
app_4698,app_8127,1
app_4698,app_6054,1
app_4698,app_927,2
app_4698,app_6003,2
app_4698,app_4580,1
app_4698,app_5686,0
app_4698,app_967,2
app_4698,app_8243,2
app_4698,app_3168,2
app_4698,app_4977,2
app_7963,app_35,2
app_7963,app_6554,0
app_7963,app_7466,2
app_7963,app_7576,0
app_7963,app_873,2
app_7963,app_1861,1
app_7963,app_40,1
app_7963,app_8011,1
app_7963,app_4242,0
app_4290,app_6554,0
app_4502,app_4502,1
app_6770,app_5063,2
app_2180,app_1187,2
app_2180,app_6554,0
app_8979,app_5063,1
app_8979,app_7965,1
app_8979,app_2963,1
app_8979,app_8992,1
app_8979,app_3271,2
app_8979,app_5875,0
app_3745,app_2284,0
app_6490,app_6490,3
app_6490,app_2263,3
app_6490,app_233,3
app_6490,app_1891,3
app_6490,app_5879,3
app_6490,app_147,3
app_2178,app_4276,0
app_2178,app_4445,0
app_2178,app_4269,0
app_2178,app_7466,1
app_2178,app_3233,0
app_788,app_6757,0
app_788,app_4593,2
app_6334,app_8011,0
app_6334,app_4337,2
app_6334,app_6694,0
app_4453,app_5063,2
app_2575,app_9029,1
app_3088,app_8084,2
app_3088,app_7861,1
app_3088,app_7466,1
app_3088,app_7576,0
app_3088,app_271,1
app_3088,app_6156,0
app_3088,app_3271,1
app_3088,app_4242,0
app_8270,app_3271,2
app_8583,app_5063,1
app_3668,app_8384,1
app_3668,app_1733,2
app_3668,app_7249,2
app_3668,app_215,2
app_3668,app_9079,2
app_3668,app_1163,2
app_3668,app_6992,1
app_3668,app_5815,1
app_3668,app_2818,2
app_3668,app_4851,2
app_3668,app_1197,2
app_3668,app_3628,2
app_3668,app_419,2
app_3668,app_7416,2
app_3668,app_1396,2
app_3668,app_8038,2
app_3668,app_5322,2
app_3668,app_6935,2
app_3668,app_6455,2
app_3668,app_7489,2
app_2186,app_6588,1
app_2186,app_225,2
app_2186,app_7447,0
app_2186,app_439,1
app_2186,app_5902,1
app_2186,app_2223,1
app_2186,app_6978,2
app_2186,app_3067,1
app_2186,app_748,2
app_2186,app_2837,1
app_2186,app_6562,1
app_2186,app_229,1
app_2186,app_2103,2
app_2186,app_6757,0
app_2186,app_7576,2
app_2186,app_8893,2
app_2186,app_2203,1
app_2186,app_5382,2
app_2186,app_2083,1
app_2186,app_306,2
app_2186,app_927,1
app_2186,app_3256,2
app_2186,app_1970,2
app_2186,app_1179,2
app_2186,app_3139,1
app_2186,app_2191,1
app_2186,app_3181,1
app_2186,app_3430,1
app_2186,app_6003,1
app_2186,app_1433,2
app_2186,app_1023,2
app_2186,app_6694,0
app_2186,app_4412,2
app_2186,app_8581,1
app_2186,app_8732,2
app_2186,app_2398,2
app_8413,app_7576,1
app_7050,app_8074,2
app_6984,app_7447,0
app_3311,app_5764,1
app_9264,app_4819,2
app_9264,app_271,1
app_9264,app_7111,0
app_4604,app_4654,2
app_6654,app_531,0
app_6654,app_5229,2
app_7716,app_3368,1
app_7716,app_7626,2
app_7716,app_5080,1
app_7716,app_7716,2
app_7716,app_6061,1
app_7716,app_3284,1
app_7716,app_2739,1
app_7716,app_3241,1
app_7716,app_3414,1
app_7716,app_7045,2
app_7716,app_4661,2
app_7716,app_8587,2
app_7716,app_1741,2
app_7716,app_3942,2
app_7716,app_5135,2
app_7716,app_2851,1
app_7716,app_8347,2
app_7716,app_7217,2
app_7716,app_1328,2
app_7716,app_5363,2
app_7716,app_3117,1
app_7716,app_4221,1
app_7716,app_6381,2
app_7716,app_4520,2
app_7716,app_7392,2
app_7716,app_4994,2
app_7716,app_1637,1
app_7716,app_4014,2
app_7716,app_6185,2
app_7716,app_273,1
app_7716,app_4210,2
app_7716,app_4275,2
app_7716,app_5420,2
app_7716,app_8834,2
app_7716,app_80,2
app_7716,app_4550,1
app_7716,app_2175,2
app_7716,app_6034,2
app_7716,app_6385,2
app_7716,app_7555,2
app_7716,app_3321,1
app_7716,app_4048,2
app_7716,app_5905,2
app_7716,app_8707,2
app_7716,app_3039,1
app_7716,app_4630,2
app_7716,app_8162,1
app_7716,app_6082,1
app_7716,app_6060,2
app_7716,app_4710,2
app_14,app_7576,1
app_14,app_8993,2
app_3936,app_2111,2
app_3936,app_4301,1
app_3936,app_8581,2
app_3936,app_2874,2
app_3,app_3518,2
app_125,app_7466,1
app_125,app_5620,0
app_125,app_7706,1
app_125,app_8959,0
app_125,app_392,1
app_6939,app_5030,2
app_6939,app_8692,0
app_6939,app_8172,1
app_6939,app_4102,1
app_6939,app_7622,2
app_6939,app_355,2
app_6939,app_7513,2
app_6939,app_3920,1
app_6939,app_4205,0
app_6939,app_3634,2
app_6939,app_7348,0
app_6939,app_4883,0
app_6939,app_650,1
app_6939,app_6514,2
app_6939,app_7642,1
app_6939,app_3479,2
app_6939,app_7940,2
app_6939,app_1585,1
app_6939,app_1020,2
app_6939,app_9231,1
app_6939,app_6276,1
app_6939,app_1023,0
app_6939,app_1195,2
app_6939,app_3437,0
app_6939,app_6597,1
app_6939,app_7762,1
app_6939,app_3259,0
app_6939,app_8972,1
app_6939,app_175,2
app_6939,app_7998,0
app_6939,app_5446,1
app_6939,app_829,1
app_6939,app_7719,1
app_6939,app_4732,1
app_6939,app_3952,2
app_6939,app_7438,2
app_6939,app_2090,2
app_6939,app_4038,2
app_6939,app_3000,0
app_6939,app_4755,1
app_6939,app_2594,2
app_6939,app_8717,2
app_6939,app_3204,1
app_6939,app_7785,1
app_6939,app_5952,2
app_6939,app_7732,1
app_6939,app_4653,2
app_6939,app_6491,0
app_6939,app_7157,1
app_6939,app_5610,1
app_6939,app_3570,2
app_6939,app_3631,1
app_6939,app_2356,1
app_6939,app_4831,0
app_6939,app_1708,1
app_6939,app_2925,1
app_6939,app_3953,0
app_6939,app_1544,1
app_6939,app_3098,0
app_6939,app_7823,2
app_6939,app_4480,0
app_6939,app_1187,0
app_6939,app_7735,2
app_6939,app_556,1
app_6939,app_4558,1
app_6939,app_6237,1
app_6939,app_3432,1
app_6939,app_7551,1
app_6939,app_1045,2
app_6939,app_2257,2
app_6939,app_487,1
app_6939,app_763,2
app_6939,app_3621,1
app_6939,app_6230,2
app_6939,app_3704,0
app_6939,app_8107,1
app_6939,app_5026,1
app_6939,app_1483,2
app_6939,app_8243,0
app_6939,app_376,2
app_6939,app_5124,1
app_6939,app_4505,0
app_6939,app_3506,2
app_6939,app_895,1
app_6939,app_5666,2
app_6939,app_1248,2
app_6939,app_3501,2
app_6939,app_7525,1
app_6939,app_1427,1
app_6939,app_571,1
app_6939,app_6853,1
app_6939,app_8271,2
app_6939,app_3425,2
app_6939,app_8061,1
app_6939,app_4058,2
app_6939,app_4114,1
app_6939,app_8669,1
app_6939,app_7518,1
app_6939,app_5638,2
app_6939,app_5220,2
app_6939,app_6200,1
app_6939,app_3182,2
app_6939,app_5764,0
app_6939,app_1288,0
app_6939,app_3959,0
app_6725,app_707,1
app_6725,app_8976,1
app_6725,app_327,1
app_6725,app_1016,1
app_6725,app_1810,2
app_6725,app_774,1
app_6725,app_1275,0
app_6725,app_5812,2
app_6725,app_5218,2
app_6725,app_8861,2
app_6725,app_901,1
app_6725,app_8015,1
app_6725,app_7156,2
app_6725,app_1673,1
app_6725,app_8853,1
app_6725,app_4974,1
app_6725,app_1881,2
app_6725,app_260,2
app_6725,app_6820,2
app_6725,app_7912,2
app_6725,app_2741,1
app_6725,app_1677,2
app_6725,app_7366,0
app_6725,app_787,2
app_6725,app_8301,2
app_6725,app_6647,1
app_6725,app_4771,1
app_6725,app_5864,2
app_6725,app_3954,1
app_6725,app_7031,2
app_6725,app_499,1
app_6725,app_27,2
app_6725,app_3959,0
app_6725,app_2060,2
app_6725,app_8689,2
app_6725,app_7007,1
app_6725,app_5276,1
app_6725,app_1624,1
app_6725,app_5375,2
app_6725,app_6245,2
app_6725,app_533,1
app_6725,app_8166,2
app_6725,app_8155,2
app_6725,app_6854,2
app_6725,app_4410,2
app_6725,app_2179,2
app_6725,app_5881,1
app_6725,app_7114,1
app_6725,app_666,2
app_6725,app_7290,2
app_6725,app_1049,1
app_6725,app_2942,2
app_6725,app_3588,2
app_6725,app_3642,1
app_6725,app_4575,2
app_6725,app_847,1
app_6725,app_2480,2
app_6725,app_229,1
app_6725,app_6553,0
app_6725,app_7117,2
app_6725,app_6194,2
app_6725,app_5702,1
app_6725,app_8468,0
app_6725,app_5872,2
app_6725,app_54,2
app_6725,app_2107,1
app_6725,app_769,2
app_6725,app_2903,2
app_6725,app_3415,2
app_6725,app_4633,1
app_6725,app_6992,2
app_6725,app_4101,1
app_6725,app_13,1
app_6725,app_4376,1
app_6725,app_53,2
app_6725,app_5500,2
app_6725,app_8643,2
app_6725,app_7055,1
app_6725,app_5017,1
app_6725,app_5665,1
app_6725,app_791,2
app_6725,app_3000,1
app_6725,app_2745,1
app_6725,app_2178,0
app_6725,app_2585,2
app_6725,app_1258,1
app_6725,app_33,2
app_6725,app_21,1
app_6725,app_3736,1
app_6725,app_2889,2
app_6725,app_1157,0
app_6725,app_5443,2
app_6725,app_3661,2
app_6725,app_6761,2
app_6725,app_7375,1
app_6725,app_8209,2
app_6725,app_3168,2
app_6725,app_3381,1
app_6725,app_6808,2
app_6725,app_5472,1
